OID_,Clips_DEM_Large_S3_Regm6,X,Y,DEM_Large_S3_Band_1,MeanCurv_Band_1,Slope_Band_1,SlopeStd_Band_1
295,-13,-4.831692171150472,18.627167127536477,-13.2283382,0.2673258,15.5386772,1.5802656
296,-13,-4.824235531150472,18.627167127536477,-13.2273483,0.3013457,15.3037157,1.6060505
297,-13,-4.816778891150472,18.627167127536477,-13.2263441,0.3502368,15.0848436,1.6216794
298,-13,-4.809322251150472,18.627167127536477,-13.2253284,0.4079551,14.8745518,1.6285021
299,-13,-4.801865611150472,18.627167127536477,-13.2243052,0.4668695,14.6727953,1.6282729
300,-13,-4.794408971150472,18.627167127536477,-13.2232800,0.5172482,14.4847136,1.6223887
301,-13,-4.786952331150472,18.627167127536477,-13.2222538,0.5596212,14.3128567,1.6117936
302,-13,-4.779495691150472,18.627167127536477,-13.2212315,0.5982187,14.1632137,1.5971094
303,-13,-4.772039051150472,18.627167127536477,-13.2202139,0.6461547,14.0311642,1.5788689
304,-13,-4.764582411150472,18.627167127536477,-13.2192059,0.7000226,13.8987236,1.5579234
305,-13,-5.189610891150472,18.619710487536480,-13.2453232,-0.1535444,11.9152431,1.3003472
306,-13,-5.182154251150472,18.619710487536480,-13.2456789,-0.1294369,12.3323746,1.2116060
307,-13,-5.174697611150472,18.619710487536480,-13.2460232,-0.1204535,12.7024746,1.1339452
308,-13,-5.167240971150472,18.619710487536480,-13.2463503,-0.1090499,13.0323229,1.0706096
309,-13,-5.159784331150472,18.619710487536480,-13.2466564,-0.0952158,13.3301067,1.0228852
310,-13,-5.152327691150472,18.619710487536480,-13.2469378,-0.0799213,13.6015692,0.9902592
311,-13,-5.144871051150472,18.619710487536480,-13.2471943,-0.0661210,13.8545771,0.9709451
312,-13,-5.137414411150472,18.619710487536480,-13.2474222,-0.0499571,14.0965853,0.9623986
313,-13,-5.129957771150472,18.619710487536480,-13.2476225,-0.0354388,14.3302374,0.9618743
314,-13,-5.122501131150472,18.619710487536480,-13.2477942,-0.0191269,14.5604324,0.9669882
315,-13,-5.115044491150472,18.619710487536480,-13.2479362,-0.0016219,14.7863941,0.9760042
316,-13,-5.107587851150472,18.619710487536480,-13.2480507,0.0165919,15.0082674,0.9877316
317,-13,-5.100131211150472,18.619710487536480,-13.2481365,0.0334051,15.2266569,1.0013611
318,-13,-5.092674571150472,18.619710487536480,-13.2481956,0.0484116,15.4432611,1.0164020
319,-13,-5.085217931150471,18.619710487536480,-13.2482281,0.0588864,15.6550808,1.0327297
320,-13,-5.077761291150471,18.619710487536480,-13.2482319,0.0692155,15.8631639,1.0505050
321,-13,-5.070304651150471,18.619710487536480,-13.2482071,0.0870800,16.0643940,1.0699886
322,-13,-5.062848011150471,18.619710487536480,-13.2481537,0.1151261,16.2509022,1.0912871
323,-13,-5.055391371150471,18.619710487536480,-13.2480717,0.1463649,16.4192905,1.1141853
324,-13,-5.047934731150471,18.619710487536480,-13.2479639,0.1727066,16.5700989,1.1382167
325,-13,-5.040478091150471,18.619710487536480,-13.2478294,0.1943873,16.7039394,1.1626465
326,-13,-5.033021451150471,18.619710487536480,-13.2476692,0.2162938,16.8176136,1.1862969
327,-13,-5.025564811150471,18.619710487536480,-13.2474823,0.2401198,16.9150791,1.2075872
328,-13,-5.018108171150471,18.619710487536480,-13.2472696,0.2598622,16.9973583,1.2248758
329,-13,-5.010651531150471,18.619710487536480,-13.2470312,0.2716755,17.0655766,1.2366457
330,-13,-5.003194891150471,18.619710487536480,-13.2467680,0.2709747,17.1197910,1.2416948
331,-13,-4.995738251150471,18.619710487536480,-13.2464790,0.2543869,17.1659260,1.2392243
332,-13,-4.988281611150471,18.619710487536480,-13.2461615,0.2154294,17.2089348,1.2286874
333,-13,-4.980824971150471,18.619710487536480,-13.2458115,0.1598822,17.2568016,1.2098511
334,-13,-4.973368331150471,18.619710487536480,-13.2454214,0.1021012,17.3140945,1.1829925
335,-13,-4.965911691150471,18.619710487536480,-13.2449875,0.0529449,17.3783131,1.1487476
336,-13,-4.958455051150471,18.619710487536480,-13.2445040,0.0121088,17.4462242,1.1080195
337,-13,-4.950998411150471,18.619710487536480,-13.2439709,-0.0241206,17.5158253,1.0624077
338,-13,-4.943541771150471,18.619710487536480,-13.2433853,-0.0573951,17.5827808,1.0145631
339,-13,-4.936085131150471,18.619710487536480,-13.2427492,-0.0836909,17.6457081,0.9682670
340,-13,-4.928628491150471,18.619710487536480,-13.2420607,-0.0951378,17.7007961,0.9285740
341,-13,-4.921171851150472,18.619710487536480,-13.2413225,-0.0919955,17.7382812,0.9013081
342,-13,-4.913715211150471,18.619710487536480,-13.2405376,-0.0746885,17.7505493,0.8920003
343,-13,-4.906258571150472,18.619710487536480,-13.2397118,-0.0447963,17.7310219,0.9045786
344,-13,-4.898801931150472,18.619710487536480,-13.2388515,-0.0093389,17.6727562,0.9399322
345,-13,-4.891345291150472,18.619710487536480,-13.2379618,0.0236184,17.5769806,0.9952329
346,-13,-4.883888651150472,18.619710487536480,-13.2370481,0.0534745,17.4468269,1.0648053
347,-13,-4.876432011150472,18.619710487536480,-13.2361145,0.0820827,17.2883415,1.1419060
348,-13,-4.868975371150472,18.619710487536480,-13.2351618,0.1116442,17.1048145,1.2202575
349,-13,-4.861518731150472,18.619710487536480,-13.2341938,0.1450757,16.8968010,1.2950611
350,-13,-4.854062091150472,18.619710487536480,-13.2332115,0.1771978,16.6711960,1.3633153
351,-13,-4.846605451150472,18.619710487536480,-13.2322159,0.2057409,16.4381618,1.4235314
352,-13,-4.839148811150472,18.619710487536480,-13.2312078,0.2347310,16.2055969,1.4750911
353,-13,-4.831692171150472,18.619710487536480,-13.2301874,0.2686916,15.9805660,1.5174977
354,-13,-4.824235531150472,18.619710487536480,-13.2291536,0.3121098,15.7654963,1.5501349
355,-13,-4.816778891150472,18.619710487536480,-13.2281084,0.3674006,15.5597038,1.5729071
356,-13,-4.809322251150472,18.619710487536480,-13.2270546,0.4313128,15.3593454,1.5866205
357,-13,-4.801865611150472,18.619710487536480,-13.2259979,0.4934428,15.1635590,1.5926105
358,-13,-4.794408971150472,18.619710487536480,-13.2249413,0.5468473,14.9750452,1.5919862
359,-13,-4.786952331150472,18.619710487536480,-13.2238903,0.5876839,14.8004732,1.5855054
360,-13,-4.779495691150472,18.619710487536480,-13.2228460,0.6241059,14.6410551,1.5737386
361,-13,-4.772039051150472,18.619710487536480,-13.2218113,0.6640446,14.4970179,1.5571922
362,-13,-4.764582411150472,18.619710487536480,-13.2207890,0.7087002,14.3543863,1.5366758
363,-13,-4.757125771150472,18.619710487536480,-13.2197866,0.7428074,14.2071667,1.5133786
364,-13,-4.749669131150472,18.619710487536480,-13.2188063,0.7613410,14.0581293,1.4886844
365,-13,-5.204524171150472,18.612253847536479,-13.2459774,-0.3514512,10.9141331,1.5337263
366,-13,-5.197067531150472,18.612253847536479,-13.2464199,-0.2905641,11.4648552,1.4364668
367,-13,-5.189610891150472,18.612253847536479,-13.2468510,-0.2473927,11.9628906,1.3362254
368,-13,-5.182154251150472,18.612253847536479,-13.2472696,-0.2224938,12.4097786,1.2391434
369,-13,-5.174697611150472,18.612253847536479,-13.2476711,-0.2113549,12.8046703,1.1504116
370,-13,-5.167240971150472,18.612253847536479,-13.2480507,-0.1985717,13.1538610,1.0740921
371,-13,-5.159784331150472,18.612253847536479,-13.2484035,-0.1809321,13.4656153,1.0124894
372,-13,-5.152327691150472,18.612253847536479,-13.2487297,-0.1598516,13.7512236,0.9661766
373,-13,-5.144871051150472,18.612253847536479,-13.2490263,-0.1415023,14.0146923,0.9342567
374,-13,-5.137414411150472,18.612253847536479,-13.2492924,-0.1231543,14.2638206,0.9146650
375,-13,-5.129957771150472,18.612253847536479,-13.2495289,-0.1076397,14.5036516,0.9047408
376,-13,-5.122501131150472,18.612253847536479,-13.2497358,-0.0912702,14.7369804,0.9019305
377,-13,-5.115044491150472,18.612253847536479,-13.2499123,-0.0751682,14.9655371,0.9042752
378,-13,-5.107587851150472,18.612253847536479,-13.2500601,-0.0585303,15.1922398,0.9103265
379,-13,-5.100131211150472,18.612253847536479,-13.2501783,-0.0437403,15.4153662,0.9189546
380,-13,-5.092674571150472,18.612253847536479,-13.2502689,-0.0307146,15.6360607,0.9294469
381,-13,-5.085217931150471,18.612253847536479,-13.2503319,-0.0232824,15.8558846,0.9415252
382,-13,-5.077761291150471,18.612253847536479,-13.2503672,-0.0187634,16.0730648,0.9551944
383,-13,-5.070304651150471,18.612253847536479,-13.2503710,-0.0071158,16.2819881,0.9706919
384,-13,-5.062848011150471,18.612253847536479,-13.2503433,0.0167607,16.4816475,0.9882659
385,-13,-5.055391371150471,18.612253847536479,-13.2502861,0.0458237,16.6674156,1.0079185
386,-13,-5.047934731150471,18.612253847536479,-13.2501993,0.0715996,16.8364906,1.0294316
387,-13,-5.040478091150471,18.612253847536479,-13.2500839,0.0947187,16.9873371,1.0523236
388,-13,-5.033021451150471,18.612253847536479,-13.2499390,0.1191120,17.1218586,1.0756944
389,-13,-5.025564811150471,18.612253847536479,-13.2497654,0.1469076,17.2385406,1.0981805
390,-13,-5.018108171150471,18.612253847536479,-13.2495632,0.1711005,17.3382359,1.1182374
391,-13,-5.010651531150471,18.612253847536479,-13.2493334,0.1884489,17.4195843,1.1343641
392,-13,-5.003194891150471,18.612253847536479,-13.2490759,0.1948227,17.4855843,1.1451441
393,-13,-4.995738251150471,18.612253847536479,-13.2487898,0.1856831,17.5364895,1.1494164
394,-13,-4.988281611150471,18.612253847536479,-13.2484741,0.1555831,17.5793266,1.1463464
395,-13,-4.980824971150471,18.612253847536479,-13.2481251,0.1071072,17.6188869,1.1354061
396,-13,-4.973368331150471,18.612253847536479,-13.2477350,0.0526809,17.6625061,1.1165437
397,-13,-4.965911691150471,18.612253847536479,-13.2473001,0.0048010,17.7101345,1.0902076
398,-13,-4.958455051150471,18.612253847536479,-13.2468147,-0.0341822,17.7584534,1.0572356
399,-13,-4.950998411150471,18.612253847536479,-13.2462778,-0.0684114,17.8052616,1.0191084
400,-13,-4.943541771150471,18.612253847536479,-13.2456875,-0.1007718,17.8506565,0.9782751
401,-13,-4.936085131150471,18.612253847536479,-13.2450447,-0.1270234,17.8933430,0.9382216
402,-13,-4.928628491150471,18.612253847536479,-13.2443466,-0.1406169,17.9313221,0.9033993
403,-13,-4.921171851150472,18.612253847536479,-13.2435970,-0.1389192,17.9556332,0.8788559
404,-13,-4.913715211150471,18.612253847536479,-13.2427979,-0.1236811,17.9614582,0.8694665
405,-13,-4.906258571150472,18.612253847536479,-13.2419548,-0.0952168,17.9416714,0.8789434
406,-13,-4.898801931150472,18.612253847536479,-13.2410717,-0.0591621,17.8892307,0.9086267
407,-13,-4.891345291150472,18.612253847536479,-13.2401571,-0.0230202,17.8038101,0.9567810
408,-13,-4.883888651150472,18.612253847536479,-13.2392139,0.0115851,17.6891270,1.0190363
409,-13,-4.876432011150472,18.612253847536479,-13.2382479,0.0436203,17.5494118,1.0896966
410,-13,-4.868975371150472,18.612253847536479,-13.2372599,0.0785543,17.3900414,1.1631644
411,-13,-4.861518731150472,18.612253847536479,-13.2362537,0.1192592,17.2118530,1.2349864
412,-13,-4.854062091150472,18.612253847536479,-13.2352304,0.1615003,17.0150356,1.3022285
413,-13,-4.846605451150472,18.612253847536479,-13.2341938,0.1981723,16.8098660,1.3633714
414,-13,-4.839148811150472,18.612253847536479,-13.2331448,0.2364465,16.6052303,1.4176375
415,-13,-4.831692171150472,18.612253847536479,-13.2320824,0.2797242,16.4035206,1.4642634
416,-13,-4.824235531150472,18.612253847536479,-13.2310085,0.3308475,16.2070866,1.5023154
417,-13,-4.816778891150472,18.612253847536479,-13.2299261,0.3904317,16.0160103,1.5311861
418,-13,-4.809322251150472,18.612253847536479,-13.2288380,0.4578597,15.8269777,1.5511367
419,-13,-4.801865611150472,18.612253847536479,-13.2277498,0.5221094,15.6361618,1.5630826
420,-13,-4.794408971150472,18.612253847536479,-13.2266655,0.5758758,15.4496374,1.5678442
421,-13,-4.786952331150472,18.612253847536479,-13.2255898,0.6157926,15.2703762,1.5659567
422,-13,-4.779495691150472,18.612253847536479,-13.2245255,0.6478779,15.1068764,1.5578908
423,-13,-4.772039051150472,18.612253847536479,-13.2234745,0.6816270,14.9534721,1.5441046
424,-13,-4.764582411150472,18.612253847536479,-13.2224388,0.7182391,14.8013487,1.5252765
425,-13,-4.757125771150472,18.612253847536479,-13.2214251,0.7445738,14.6444349,1.5025892
426,-13,-4.749669131150472,18.612253847536479,-13.2204361,0.7551075,14.4879885,1.4774507
427,-13,-4.742212491150472,18.612253847536479,-13.2194738,0.7482545,14.3299046,1.4516512
428,-13,-4.734755851150472,18.612253847536479,-13.2185402,0.7239477,14.1754332,1.4270459
429,-13,-4.727299211150472,18.612253847536479,-13.2176332,0.6900418,14.0283623,1.4046754
430,-13,-5.211980811150472,18.604797207536478,-13.2467861,-0.4968390,10.3220005,1.6603320
431,-13,-5.204524171150472,18.604797207536478,-13.2473307,-0.4319088,10.9371347,1.5670463
432,-13,-5.197067531150472,18.604797207536478,-13.2478571,-0.3787478,11.5055637,1.4639710
433,-13,-5.189610891150472,18.604797207536478,-13.2483654,-0.3399199,12.0225677,1.3575505
434,-13,-5.182154251150472,18.604797207536478,-13.2488546,-0.3172266,12.4845715,1.2535086
435,-13,-5.174697611150472,18.604797207536478,-13.2493191,-0.3064406,12.8929329,1.1568755
436,-13,-5.167240971150472,18.604797207536478,-13.2497559,-0.2919887,13.2523375,1.0718471
437,-13,-5.159784331150472,18.604797207536478,-13.2501602,-0.2681753,13.5732517,1.0011349
438,-13,-5.152327691150472,18.604797207536478,-13.2505322,-0.2431611,13.8655090,0.9458493
439,-13,-5.144871051150472,18.604797207536478,-13.2508717,-0.2209442,14.1366596,0.9055905
440,-13,-5.137414411150472,18.604797207536478,-13.2511778,-0.1990257,14.3907862,0.8786654
441,-13,-5.129957771150472,18.604797207536478,-13.2514524,-0.1797742,14.6340294,0.8625602
442,-13,-5.122501131150472,18.604797207536478,-13.2516956,-0.1619689,14.8678598,0.8546421
443,-13,-5.115044491150472,18.604797207536478,-13.2519073,-0.1451498,15.0976419,0.8528608
444,-13,-5.107587851150472,18.604797207536478,-13.2520885,-0.1284711,15.3247805,0.8556553
445,-13,-5.100131211150472,18.604797207536478,-13.2522411,-0.1138650,15.5506802,0.8616871
446,-13,-5.092674571150472,18.604797207536478,-13.2523642,-0.1010551,15.7744246,0.8699972
447,-13,-5.085217931150471,18.604797207536478,-13.2524595,-0.0964921,15.9974203,0.8800576
448,-13,-5.077761291150471,18.604797207536478,-13.2525253,-0.0959732,16.2194710,0.8916877
449,-13,-5.070304651150471,18.604797207536478,-13.2525606,-0.0886943,16.4384251,0.9049748
450,-13,-5.062848011150471,18.604797207536478,-13.2525625,-0.0682315,16.6493683,0.9200994
451,-13,-5.055391371150471,18.604797207536478,-13.2525311,-0.0416918,16.8502560,0.9371833
452,-13,-5.047934731150471,18.604797207536478,-13.2524691,-0.0157086,17.0378456,0.9562157
453,-13,-5.040478091150471,18.604797207536478,-13.2523756,0.0080492,17.2102680,0.9769822
454,-13,-5.033021451150471,18.604797207536478,-13.2522497,0.0355361,17.3652992,0.9989427
455,-13,-5.025564811150471,18.604797207536478,-13.2520914,0.0652244,17.5025101,1.0211411
456,-13,-5.018108171150471,18.604797207536478,-13.2519026,0.0935478,17.6203728,1.0423660
457,-13,-5.010651531150471,18.604797207536478,-13.2516832,0.1147430,17.7207909,1.0612987
458,-13,-5.003194891150471,18.604797207536478,-13.2514324,0.1266461,17.8012466,1.0765220
459,-13,-4.995738251150471,18.604797207536478,-13.2511511,0.1247182,17.8628712,1.0867155
460,-13,-4.988281611150471,18.604797207536478,-13.2508373,0.1018195,17.9092693,1.0908155
461,-13,-4.980824971150471,18.604797207536478,-13.2504883,0.0610312,17.9483280,1.0880088
462,-13,-4.973368331150471,18.604797207536478,-13.2500973,0.0118901,17.9838619,1.0778699
463,-13,-4.965911691150471,18.604797207536478,-13.2496586,-0.0320556,18.0191383,1.0605386
464,-13,-4.958455051150471,18.604797207536478,-13.2491684,-0.0688308,18.0524654,1.0366720
465,-13,-4.950998411150471,18.604797207536478,-13.2486248,-0.0988661,18.0829659,1.0075098
466,-13,-4.943541771150471,18.604797207536478,-13.2480268,-0.1293276,18.1106548,0.9751489
467,-13,-4.936085131150471,18.604797207536478,-13.2473726,-0.1536576,18.1366329,0.9426694
468,-13,-4.928628491150471,18.604797207536478,-13.2466631,-0.1675283,18.1572857,0.9138802
469,-13,-4.921171851150472,18.604797207536478,-13.2458992,-0.1653170,18.1686745,0.8929601
470,-13,-4.913715211150471,18.604797207536478,-13.2450838,-0.1508013,18.1679459,0.8839453
471,-13,-4.906258571150472,18.604797207536478,-13.2442207,-0.1219157,18.1459045,0.8901150
472,-13,-4.898801931150472,18.604797207536478,-13.2433157,-0.0856908,18.0987167,0.9131446
473,-13,-4.891345291150472,18.604797207536478,-13.2423754,-0.0444961,18.0234852,0.9523582
474,-13,-4.883888651150472,18.604797207536478,-13.2414036,-0.0070836,17.9248161,1.0048006
475,-13,-4.876432011150472,18.604797207536478,-13.2404060,0.0290845,17.8045979,1.0661396
476,-13,-4.868975371150472,18.604797207536478,-13.2393856,0.0681384,17.6694088,1.1317714
477,-13,-4.861518731150472,18.604797207536478,-13.2383432,0.1141886,17.5165272,1.1977490
478,-13,-4.854062091150472,18.604797207536478,-13.2372837,0.1611974,17.3486710,1.2612489
479,-13,-4.846605451150472,18.604797207536478,-13.2362099,0.2068731,17.1711979,1.3206804
480,-13,-4.839148811150472,18.604797207536478,-13.2351217,0.2514347,16.9919720,1.3751482
481,-13,-4.831692171150472,18.604797207536478,-13.2340231,0.3005258,16.8140030,1.4236959
482,-13,-4.824235531150472,18.604797207536478,-13.2329140,0.3558520,16.6386223,1.4651244
483,-13,-4.816778891150472,18.604797207536478,-13.2317972,0.4204611,16.4645214,1.4984179
484,-13,-4.809322251150472,18.604797207536478,-13.2306786,0.4892714,16.2868767,1.5233057
485,-13,-4.801865611150472,18.604797207536478,-13.2295609,0.5553405,16.1048431,1.5402782
486,-13,-4.794408971150472,18.604797207536478,-13.2284517,0.6084994,15.9215927,1.5499030
487,-13,-4.786952331150472,18.604797207536478,-13.2273540,0.6476348,15.7422752,1.5524865
488,-13,-4.779495691150472,18.604797207536478,-13.2262707,0.6757979,15.5718575,1.5483369
489,-13,-4.772039051150472,18.604797207536478,-13.2252026,0.7040291,15.4118805,1.5378245
490,-13,-4.764582411150472,18.604797207536478,-13.2241545,0.7312292,15.2501993,1.5214990
491,-13,-4.757125771150472,18.604797207536478,-13.2231283,0.7495683,15.0838079,1.5004395
492,-13,-4.749669131150472,18.604797207536478,-13.2221289,0.7521629,14.9160643,1.4760290
493,-13,-4.742212491150472,18.604797207536478,-13.2211561,0.7379421,14.7473640,1.4500128
494,-13,-4.734755851150472,18.604797207536478,-13.2202129,0.7058674,14.5808163,1.4243503
495,-13,-4.727299211150472,18.604797207536478,-13.2192955,0.6661183,14.4214544,1.4003805
496,-13,-4.719842571150472,18.604797207536478,-13.2184010,0.6261771,14.2627850,1.3791157
497,-13,-4.712385931150472,18.604797207536478,-13.2175283,0.5915908,14.0987091,1.3617181
498,-13,-4.704929291150472,18.604797207536478,-13.2166758,0.5619771,13.9258738,1.3496767
499,-13,-5.226894091150472,18.597340567536477,-13.2466450,-0.6540295,9.1596699,1.8714873
500,-13,-5.219437451150472,18.597340567536477,-13.2473392,-0.6031333,9.7959404,1.7959940
